Date,Open,High,Low,Close,Volume,OpenInt,Stock
2013-10-15,185.28,188.79,183.18,183.94,10964705,0,TSLA
2013-10-16,184.9,187.3,182.09,183.56,8199235,0,TSLA
2013-10-17,183.54,184.8,180.99,182.8,6696850,0,TSLA
2013-10-18,184.15,185.96,182.52,183.4,5919366,0,TSLA
2013-10-21,183.28,183.39,171.0,172.6,11524670,0,TSLA
2013-10-22,170.5,177.78,166.11,171.54,11391444,0,TSLA
2013-10-23,168.91,171.81,160.15,164.5,13324825,0,TSLA
2013-10-24,165.0,174.5,162.83,173.15,10791066,0,TSLA
2013-10-25,174.21,174.5,166.8,169.66,7591259,0,TSLA
2013-10-28,170.31,170.5,162.2,162.86,7841570,0,TSLA
2013-10-29,162.76,165.45,153.0,164.47,14111103,0,TSLA
2013-10-30,164.63,167.68,158.17,159.22,8400365,0,TSLA
2013-10-31,155.67,162.44,153.3,159.94,9340455,0,TSLA
2013-11-01,163.0,165.9,160.41,162.17,7178771,0,TSLA
2013-11-04,165.0,175.39,164.22,175.2,13088296,0,TSLA
2013-11-05,179.85,181.43,171.36,176.81,22281994,0,TSLA
2013-11-06,154.81,160.73,146.35,151.16,31056137,0,TSLA
2013-11-07,144.19,145.65,137.62,139.77,22247591,0,TSLA
2013-11-08,136.48,140.6,132.32,137.95,22468891,0,TSLA
2013-11-11,141.0,145.42,137.1,144.7,13986739,0,TSLA
2013-11-12,144.69,144.7,136.18,137.8,14950855,0,TSLA
2013-11-13,140.84,142.37,136.34,138.7,12645626,0,TSLA
2013-11-14,138.92,140.4,134.11,137.6,12197344,0,TSLA
2013-11-15,136.85,137.95,134.35,135.45,9885349,0,TSLA
2013-11-18,135.27,135.45,119.61,121.58,23102019,0,TSLA
2013-11-19,119.22,129.0,119.22,126.09,19803316,0,TSLA
2013-11-20,126.08,127.45,119.06,121.11,13840027,0,TSLA
2013-11-21,122.89,124.79,120.25,122.1,11896323,0,TSLA
2013-11-22,121.58,122.75,117.93,121.38,11100202,0,TSLA
2013-11-25,124.5,125.84,120.3,120.84,10269583,0,TSLA
2013-11-26,119.38,122.72,116.1,120.5,13876600,0,TSLA
2013-11-27,121.31,126.95,119.52,126.94,12351585,0,TSLA
2013-11-29,129.77,130.59,126.98,127.28,9716219,0,TSLA
2013-12-02,126.35,128.55,123.93,124.17,7735175,0,TSLA
2013-12-03,132.68,144.94,131.59,144.7,25652319,0,TSLA
2013-12-04,144.32,144.43,137.13,138.95,13136925,0,TSLA
2013-12-05,140.14,143.35,139.5,140.48,9285611,0,TSLA
2013-12-06,141.51,142.49,136.3,137.36,7905100,0,TSLA
2013-12-09,137.0,141.7,134.21,141.6,9050592,0,TSLA
2013-12-10,140.05,145.87,139.86,142.19,10735120,0,TSLA
2013-12-11,141.88,143.05,139.49,139.65,7132691,0,TSLA
2013-12-12,139.8,148.24,138.53,147.47,10760862,0,TSLA
2013-12-13,148.05,151.8,147.32,147.65,10597604,0,TSLA
2013-12-16,148.5,150.43,146.1,147.94,6669377,0,TSLA
2013-12-17,146.9,154.63,146.32,152.46,10481691,0,TSLA
2013-12-18,152.24,154.9,145.95,147.98,11572546,0,TSLA
2013-12-19,146.9,147.0,139.1,140.72,12747406,0,TSLA
2013-12-20,141.58,144.35,141.58,143.24,7416288,0,TSLA
2013-12-23,144.85,146.24,142.6,143.55,5356321,0,TSLA
2013-12-24,150.0,154.97,149.82,151.41,9941485,0,TSLA
2013-12-26,155.04,158.0,154.29,155.5,7126710,0,TSLA
2013-12-27,155.3,155.5,150.8,151.12,5464678,0,TSLA
2013-12-30,151.12,154.81,150.75,152.44,4467563,0,TSLA
2013-12-31,152.32,153.2,148.66,150.43,4263838,0,TSLA
2014-01-02,149.8,152.48,146.55,150.1,6193413,0,TSLA
2014-01-03,150.0,152.19,148.6,149.56,4696630,0,TSLA
2014-01-06,150.0,150.4,145.24,147.0,5365544,0,TSLA
2014-01-07,147.62,150.4,145.25,149.36,5036021,0,TSLA
2014-01-08,148.85,153.7,148.76,151.28,6165081,0,TSLA
2014-01-09,152.5,153.43,146.85,147.53,5384155,0,TSLA
2014-01-10,148.46,148.9,142.25,145.72,7449364,0,TSLA
2014-01-13,145.78,147.0,137.82,139.34,6317607,0,TSLA
2014-01-14,140.51,162.0,136.67,161.27,27789131,0,TSLA
2014-01-15,168.45,172.23,162.1,164.13,20472959,0,TSLA
2014-01-16,162.5,172.7,162.4,170.97,11972723,0,TSLA
2014-01-17,170.19,173.2,167.95,170.01,9211202,0,TSLA
2014-01-21,171.24,177.29,170.81,176.68,9739925,0,TSLA
2014-01-22,177.81,180.32,174.76,178.56,7030302,0,TSLA
2014-01-23,177.23,182.38,173.42,181.5,7887989,0,TSLA
2014-01-24,178.0,180.48,173.53,174.6,7699860,0,TSLA
2014-01-27,175.16,177.92,164.71,169.62,8730116,0,TSLA
2014-01-28,171.5,178.98,171.0,178.38,6110167,0,TSLA
2014-01-29,175.3,179.09,173.13,175.23,5952736,0,TSLA
2014-01-30,178.0,184.78,177.01,182.84,8569494,0,TSLA
2014-01-31,178.85,186.0,178.51,181.41,6509964,0,TSLA
2014-02-03,182.89,184.88,175.16,177.11,6774618,0,TSLA
2014-02-04,180.76,181.6,176.2,178.73,4687864,0,TSLA
2014-02-05,178.36,180.59,169.36,174.42,7272428,0,TSLA
2014-02-06,176.15,180.11,176.0,178.38,5844548,0,TSLA
2014-02-07,181.25,186.63,179.6,186.53,8961249,0,TSLA
2014-02-10,189.34,199.3,189.32,196.56,12981696,0,TSLA
2014-02-11,198.97,202.2,192.7,196.62,10713680,0,TSLA
2014-02-12,195.78,198.27,194.32,195.32,5177996,0,TSLA
2014-02-13,193.34,202.72,193.25,199.63,8128190,0,TSLA
2014-02-14,198.1,201.88,197.0,198.23,6171720,0,TSLA
2014-02-18,205.24,206.0,201.36,203.7,9346524,0,TSLA
2014-02-19,203.7,203.7,193.41,193.64,16314376,0,TSLA
2014-02-20,215.01,215.21,206.27,209.97,18013258,0,TSLA
2014-02-21,211.34,213.98,209.19,209.6,7827154,0,TSLA
2014-02-24,208.76,218.36,208.32,217.65,8299862,0,TSLA
2014-02-25,230.0,259.2,228.45,248.0,32749141,0,TSLA
2014-02-26,258.58,265.0,247.5,253.0,24719248,0,TSLA
2014-02-27,261.11,261.9,248.33,252.54,17958741,0,TSLA
2014-02-28,249.6,252.68,242.55,244.81,14605746,0,TSLA
2014-03-03,237.26,251.65,234.99,250.56,13098203,0,TSLA
2014-03-04,258.48,260.0,252.83,254.84,8756370,0,TSLA
2014-03-05,256.72,256.99,251.8,252.66,5939333,0,TSLA
2014-03-06,254.14,257.5,249.45,252.94,7367594,0,TSLA
2014-03-07,253.45,254.85,244.41,246.21,7815821,0,TSLA
2014-03-10,242.7,243.0,236.06,238.84,7745749,0,TSLA
2014-03-11,236.5,244.6,232.43,234.41,8836348,0,TSLA
2014-03-12,231.5,247.5,231.11,241.49,9763912,0,TSLA
2014-03-13,243.79,244.19,234.0,237.79,6236325,0,TSLA
2014-03-14,235.29,236.94,228.32,230.97,8289518,0,TSLA
2014-03-17,234.95,237.93,230.5,233.98,5912591,0,TSLA
2014-03-18,236.95,241.5,235.02,240.04,6242351,0,TSLA
2014-03-19,241.39,241.55,233.51,235.84,5068487,0,TSLA
2014-03-20,236.16,239.25,233.36,234.91,3817905,0,TSLA
2014-03-21,236.02,236.2,227.5,228.89,8227312,0,TSLA
2014-03-24,229.9,229.9,210.27,220.17,11332947,0,TSLA
2014-03-25,224.14,227.05,217.9,220.44,7865373,0,TSLA
2014-03-26,221.94,222.6,211.35,212.96,6907300,0,TSLA
2014-03-27,212.37,213.6,203.0,207.32,9505308,0,TSLA
2014-03-28,212.9,216.72,210.27,212.37,9684763,0,TSLA
2014-03-31,216.5,216.75,206.39,208.45,8375897,0,TSLA
2014-04-01,209.0,218.16,208.58,216.97,7364915,0,TSLA
2014-04-02,220.0,230.89,218.05,230.29,10762713,0,TSLA
2014-04-03,230.3,235.73,222.0,225.4,10921080,0,TSLA
2014-04-04,226.49,228.27,211.25,212.23,11335611,0,TSLA
2014-04-07,205.81,216.2,203.51,207.52,9841678,0,TSLA
2014-04-08,210.18,216.49,206.42,215.46,6887148,0,TSLA
2014-04-09,216.76,218.45,210.89,216.93,5152368,0,TSLA
2014-04-10,216.82,217.5,203.79,204.19,7208117,0,TSLA
2014-04-11,200.74,207.0,198.6,203.78,9068589,0,TSLA
2014-04-14,207.94,208.44,194.41,198.09,7692903,0,TSLA
2014-04-15,199.09,199.29,184.32,193.91,13664396,0,TSLA
2014-04-16,196.85,199.99,190.82,199.11,7204197,0,TSLA
2014-04-17,199.61,202.29,194.08,198.12,5928259,0,TSLA
2014-04-21,197.08,206.2,194.0,204.38,5263903,0,TSLA
2014-04-22,206.25,219.33,205.01,218.64,9805662,0,TSLA
2014-04-23,216.25,216.74,207.0,207.99,7290336,0,TSLA
2014-04-24,210.81,212.8,203.2,207.86,5502813,0,TSLA
2014-04-25,202.0,206.7,197.65,199.85,6993232,0,TSLA
2014-04-28,200.0,203.79,190.5,198.51,7036551,0,TSLA
2014-04-29,198.21,207.15,195.53,206.92,5780374,0,TSLA
2014-04-30,203.79,208.16,201.28,207.89,4441353,0,TSLA
2014-05-01,207.18,214.02,205.69,207.73,5442977,0,TSLA
2014-05-02,208.51,211.36,206.52,210.91,4089467,0,TSLA
2014-05-05,209.48,217.69,208.52,216.61,5149239,0,TSLA
2014-05-06,216.6,218.66,206.85,207.28,5633016,0,TSLA
2014-05-07,209.64,210.2,197.25,201.35,10129172,0,TSLA
2014-05-08,182.0,194.4,178.0,178.59,20046132,0,TSLA
2014-05-09,179.86,183.4,177.22,182.26,8492032,0,TSLA
2014-05-12,183.87,187.19,179.88,184.67,7002342,0,TSLA
2014-05-13,183.76,191.34,183.0,190.16,7093762,0,TSLA
2014-05-14,188.95,193.48,187.1,190.62,5411450,0,TSLA
2014-05-15,189.98,192.66,185.3,188.59,6045418,0,TSLA
2014-05-16,188.95,192.04,187.72,191.56,4487774,0,TSLA
2014-05-19,190.72,196.89,190.0,196.09,4569594,0,TSLA
2014-05-20,196.93,199.33,193.07,195.3,5550191,0,TSLA
2014-05-21,196.18,199.87,194.79,199.45,5286994,0,TSLA
2014-05-22,200.35,206.88,199.56,204.88,6214591,0,TSLA
2014-05-23,204.4,207.76,202.5,207.3,4009426,0,TSLA
2014-05-27,208.52,213.87,207.7,211.56,5345373,0,TSLA
2014-05-28,210.0,212.77,205.26,210.24,5495383,0,TSLA
2014-05-29,210.57,212.49,207.72,210.24,3692851,0,TSLA
2014-05-30,210.6,214.8,207.02,207.77,5585096,0,TSLA
2014-06-02,207.33,209.35,201.67,204.7,4665475,0,TSLA
2014-06-03,203.49,208.0,202.59,204.94,3865509,0,TSLA
2014-06-04,204.35,206.26,200.4,203.99,3433843,0,TSLA
2014-06-05,204.47,209.2,204.05,206.9,4057350,0,TSLA
2014-06-06,209.75,210.81,207.18,208.17,3074497,0,TSLA
2014-06-09,207.95,209.99,204.2,205.31,2797244,0,TSLA
2014-06-10,204.43,206.97,201.55,202.3,3522300,0,TSLA
2014-06-11,201.5,205.0,199.25,204.47,3978180,0,TSLA
2014-06-12,205.1,209.88,202.71,203.52,5993979,0,TSLA
2014-06-13,204.5,206.79,201.58,206.42,3545324,0,TSLA
2014-06-16,206.76,225.49,206.26,224.61,13239209,0,TSLA
2014-06-17,224.0,235.54,222.85,231.67,13301422,0,TSLA
2014-06-18,231.5,231.71,226.12,227.12,6944037,0,TSLA
2014-06-19,228.88,235.31,227.0,227.79,8797395,0,TSLA
2014-06-20,228.52,231.29,226.2,229.59,4906472,0,TSLA
2014-06-23,229.51,238.99,228.22,237.22,7796231,0,TSLA
2014-06-24,238.66,241.88,231.63,232.5,8079243,0,TSLA
2014-06-25,233.05,237.55,230.24,236.89,5801846,0,TSLA
2014-06-26,237.17,240.4,234.21,235.6,5121843,0,TSLA
2014-06-27,234.69,240.0,234.5,239.06,5637421,0,TSLA
2014-06-30,239.55,244.49,239.0,240.06,4831291,0,TSLA
2014-07-01,242.46,243.44,238.7,239.72,4340128,0,TSLA
2014-07-02,240.66,242.33,227.07,229.43,8035000,0,TSLA
2014-07-03,231.44,231.9,224.0,229.25,5166716,0,TSLA
2014-07-07,227.5,229.78,220.4,222.66,5897694,0,TSLA
2014-07-08,218.65,220.96,214.27,219.07,7841502,0,TSLA
2014-07-09,221.27,224.22,219.21,223.06,4117212,0,TSLA
2014-07-10,217.18,222.22,216.04,219.46,4864542,0,TSLA
2014-07-11,220.61,221.6,217.6,218.13,3305747,0,TSLA
2014-07-14,219.99,228.79,215.45,226.7,7206545,0,TSLA
2014-07-15,226.84,227.65,218.1,219.58,5726064,0,TSLA
2014-07-16,221.92,224.8,216.82,217.16,4047671,0,TSLA
2014-07-17,216.16,220.55,213.6,215.4,4649760,0,TSLA
2014-07-18,215.95,221.21,215.93,220.02,4258376,0,TSLA
2014-07-21,217.25,223.21,216.72,220.54,3824868,0,TSLA
2014-07-22,222.19,223.3,219.11,219.58,2730401,0,TSLA
2014-07-23,220.01,224.75,219.43,222.49,3087517,0,TSLA
2014-07-24,223.25,225.1,220.8,223.54,3246682,0,TSLA
2014-07-25,222.72,226.97,221.75,223.57,3090136,0,TSLA
2014-07-28,224.25,232.0,221.4,224.82,6514856,0,TSLA
2014-07-29,226.61,228.3,224.86,225.01,3384687,0,TSLA
2014-07-30,221.76,229.6,221.04,228.92,4924943,0,TSLA
2014-07-31,229.26,231.4,221.5,223.3,7718864,0,TSLA
2014-08-01,226.02,237.5,226.0,233.27,11896312,0,TSLA
2014-08-04,234.38,240.5,233.27,238.52,5964318,0,TSLA
2014-08-05,237.31,242.99,235.69,238.49,5385394,0,TSLA
2014-08-06,238.9,251.42,238.58,248.93,9238110,0,TSLA
2014-08-07,250.12,256.69,249.12,252.39,7469091,0,TSLA
2014-08-08,251.16,251.76,246.5,248.13,5097742,0,TSLA
2014-08-11,255.14,263.74,255.0,259.32,8096395,0,TSLA
2014-08-12,258.08,260.3,254.58,259.96,6384343,0,TSLA
2014-08-13,262.01,265.64,259.61,260.31,6923841,0,TSLA
2014-08-14,262.49,263.0,256.5,261.38,4124822,0,TSLA
2014-08-15,261.48,262.09,258.5,262.01,3862040,0,TSLA
2014-08-18,263.25,267.26,259.75,259.94,5845045,0,TSLA
2014-08-19,258.87,259.33,251.62,256.76,5339441,0,TSLA
2014-08-20,254.67,258.74,253.0,255.71,3020975,0,TSLA
2014-08-21,256.52,258.8,253.26,254.34,2917881,0,TSLA
2014-08-22,254.54,256.95,252.61,256.78,2836116,0,TSLA
2014-08-25,258.19,263.68,258.19,262.55,4316612,0,TSLA
2014-08-26,264.98,265.5,261.66,261.74,3821689,0,TSLA
2014-08-27,263.5,264.24,260.29,263.25,2988243,0,TSLA
2014-08-28,261.89,264.48,261.64,263.86,2847795,0,TSLA
2014-08-29,268.7,272.0,267.51,269.7,6450933,0,TSLA
2014-09-02,275.5,284.89,274.3,284.12,9837877,0,TSLA
2014-09-03,287.67,288.0,280.1,281.19,6776476,0,TSLA
2014-09-04,284.1,291.42,280.4,286.04,8336181,0,TSLA
2014-09-05,282.5,282.9,272.51,277.39,11172960,0,TSLA
2014-09-08,277.99,284.88,277.52,282.11,5503257,0,TSLA
2014-09-09,282.99,285.49,277.0,278.48,4566607,0,TSLA
2014-09-10,279.5,281.41,273.66,281.1,3783298,0,TSLA
2014-09-11,280.46,284.79,278.63,280.31,3766514,0,TSLA
2014-09-12,280.77,282.39,277.0,279.2,3326702,0,TSLA
2014-09-15,274.37,274.4,249.13,253.86,16462666,0,TSLA
2014-09-16,255.15,262.46,252.42,260.74,8301533,0,TSLA
2014-09-17,262.61,264.7,259.5,261.38,5179248,0,TSLA
2014-09-18,263.37,265.6,262.32,263.82,3695295,0,TSLA
2014-09-19,257.99,261.43,255.27,259.32,6811091,0,TSLA
2014-09-22,255.0,256.02,244.71,250.03,8220530,0,TSLA
2014-09-23,245.22,253.8,245.0,250.41,5659586,0,TSLA
2014-09-24,251.12,252.84,247.04,252.14,3751422,0,TSLA
2014-09-25,252.52,254.96,246.1,246.95,4841166,0,TSLA
2014-09-26,248.25,249.73,246.07,246.6,3797706,0,TSLA
2014-09-29,244.0,248.64,241.38,245.26,4853799,0,TSLA
2014-09-30,246.92,247.65,240.12,242.68,4246852,0,TSLA
2014-10-01,242.2,242.66,235.65,240.24,5944624,0,TSLA
2014-10-02,250.2,252.79,245.36,251.42,8999601,0,TSLA
2014-10-03,253.1,256.5,251.03,255.21,5407349,0,TSLA
2014-10-06,259.13,262.49,257.8,260.62,7716440,0,TSLA
2014-10-07,258.53,261.46,255.73,259.57,4487025,0,TSLA
2014-10-08,260.1,262.88,252.64,259.28,5059361,0,TSLA
2014-10-09,262.25,265.54,254.4,257.01,7354414,0,TSLA
2014-10-10,244.64,245.89,235.2,236.91,12890700,0,TSLA
2014-10-13,238.57,238.96,221.0,224.59,11271995,0,TSLA
2014-10-14,228.25,232.47,223.0,227.06,7108069,0,TSLA
2014-10-15,220.0,230.99,217.32,229.7,9149317,0,TSLA
2014-10-16,219.72,229.92,219.1,226.35,5402281,0,TSLA
2014-10-17,233.38,234.77,226.55,227.48,10551252,0,TSLA
2014-10-20,226.72,232.4,225.51,230.47,3497790,0,TSLA
2014-10-21,234.28,235.39,230.8,235.34,4125337,0,TSLA
2014-10-22,233.19,237.39,230.56,231.1,4120286,0,TSLA
2014-10-23,234.65,236.28,232.0,235.29,3494532,0,TSLA
2014-10-24,236.27,237.8,231.2,235.24,3464095,0,TSLA
2014-10-27,234.25,234.61,220.31,221.67,9553270,0,TSLA
2014-10-28,229.6,244.6,228.25,242.77,10516245,0,TSLA
2014-10-29,241.2,241.5,235.64,238.1,4967639,0,TSLA
2014-10-30,238.14,240.5,235.06,238.66,3228321,0,TSLA
2014-10-31,242.51,243.12,238.75,241.7,3775327,0,TSLA
2014-11-03,243.0,247.56,241.32,242.59,4204811,0,TSLA
2014-11-04,240.49,242.35,236.53,238.93,3680397,0,TSLA
2014-11-05,241.0,241.36,230.53,230.97,8991482,0,TSLA
2014-11-06,234.72,246.69,228.5,241.22,15348559,0,TSLA
2014-11-07,242.19,242.84,237.2,240.2,5159550,0,TSLA
2014-11-10,239.11,242.88,236.8,241.93,4575961,0,TSLA
2014-11-11,242.55,251.82,242.0,251.08,7951559,0,TSLA
2014-11-12,249.72,252.34,245.58,249.1,5868808,0,TSLA
2014-11-13,250.62,255.75,250.25,251.7,6233778,0,TSLA
2014-11-14,250.0,258.85,248.5,258.68,6098847,0,TSLA
2014-11-17,257.49,259.0,252.02,253.98,4024178,0,TSLA
2014-11-18,255.86,259.99,255.51,257.7,4473070,0,TSLA
2014-11-19,250.35,251.88,245.6,247.74,7914901,0,TSLA
2014-11-20,248.0,250.93,246.0,248.71,3586796,0,TSLA
2014-11-21,252.21,252.78,242.17,242.78,7481836,0,TSLA
2014-11-24,245.2,247.6,240.64,246.72,4787832,0,TSLA
2014-11-25,247.35,249.72,246.09,248.09,3156210,0,TSLA
2014-11-26,248.34,249.0,246.6,248.44,1981459,0,TSLA
2014-11-28,245.35,246.69,242.52,244.52,2119688,0,TSLA
2014-12-01,241.16,242.47,229.01,231.64,8617984,0,TSLA
2014-12-02,234.33,234.88,228.0,231.43,5884948,0,TSLA
2014-12-03,226.04,229.72,225.5,229.3,5304525,0,TSLA
2014-12-04,228.92,230.9,227.81,228.28,3872336,0,TSLA
2014-12-05,228.67,229.39,222.26,223.71,6062811,0,TSLA
2014-12-08,221.21,224.86,212.34,214.36,9224167,0,TSLA
2014-12-09,209.48,217.73,204.27,216.89,9428797,0,TSLA
2014-12-10,214.13,216.77,207.7,209.84,7310273,0,TSLA
2014-12-11,210.53,215.43,208.23,208.88,6693472,0,TSLA
2014-12-12,204.82,211.68,204.5,207.0,7171525,0,TSLA
2014-12-15,209.27,209.8,202.67,204.04,5216516,0,TSLA
2014-12-16,200.75,203.68,195.37,197.81,8419521,0,TSLA
2014-12-17,193.06,206.65,192.65,205.82,7365964,0,TSLA
2014-12-18,212.38,218.44,211.8,218.26,7481412,0,TSLA
2014-12-19,220.19,220.4,214.5,219.29,6906351,0,TSLA
2014-12-22,219.99,224.06,218.26,222.6,4806071,0,TSLA
2014-12-23,223.81,224.32,219.52,220.97,4512342,0,TSLA
2014-12-24,219.77,222.5,219.25,222.26,1333518,0,TSLA
2014-12-26,221.51,228.5,221.5,227.82,3326266,0,TSLA
2014-12-29,226.9,227.91,224.02,225.71,2811510,0,TSLA
2014-12-30,223.99,225.65,221.4,222.23,2902982,0,TSLA
2014-12-31,223.09,225.68,222.25,222.41,2401892,0,TSLA
2015-01-02,222.87,223.25,213.26,219.31,4764103,0,TSLA
2015-01-05,214.5,216.5,207.16,210.09,5365874,0,TSLA
2015-01-06,210.06,214.2,204.21,211.28,6261603,0,TSLA
2015-01-07,213.35,214.78,209.78,210.95,2967650,0,TSLA
2015-01-08,212.81,213.8,210.01,210.62,3442304,0,TSLA
2015-01-09,208.92,209.98,204.96,206.66,4668185,0,TSLA
2015-01-12,203.05,204.47,199.25,202.21,5950245,0,TSLA
2015-01-13,203.32,207.61,200.91,204.25,4447745,0,TSLA
2015-01-14,185.83,195.2,185.0,192.69,11550804,0,TSLA
2015-01-15,194.49,195.75,190.0,191.87,5215021,0,TSLA
2015-01-16,190.7,194.49,189.65,193.07,3603059,0,TSLA
2015-01-20,193.87,194.12,187.04,191.93,6100563,0,TSLA
2015-01-21,189.55,198.68,189.55,196.57,5389193,0,TSLA
2015-01-22,197.0,203.24,195.2,201.62,5576260,0,TSLA
2015-01-23,200.16,203.5,198.33,201.29,4458009,0,TSLA
2015-01-26,201.83,208.62,201.05,206.55,3232634,0,TSLA
2015-01-27,204.41,208.03,203.3,205.98,2780619,0,TSLA
2015-01-28,206.11,206.37,198.42,199.37,3120021,0,TSLA
2015-01-29,201.07,205.98,196.5,205.2,3546947,0,TSLA
2015-01-30,203.96,207.47,203.0,203.6,3006739,0,TSLA
2015-02-02,203.97,211.95,203.3,210.94,4148615,0,TSLA
2015-02-03,213.11,220.37,211.27,218.36,4825015,0,TSLA
2015-02-04,218.29,221.48,216.8,218.55,3305109,0,TSLA
2015-02-05,219.88,225.48,219.64,220.99,3522499,0,TSLA
2015-02-06,222.0,223.4,216.5,217.36,3242225,0,TSLA
2015-02-09,215.38,217.93,211.99,217.48,3471950,0,TSLA
2015-02-10,217.63,220.5,215.0,216.29,5374111,0,TSLA
2015-02-11,212.21,214.74,207.28,212.8,9657497,0,TSLA
2015-02-12,193.57,203.09,193.28,202.88,15645581,0,TSLA
2015-02-13,202.89,205.99,200.91,203.77,6177508,0,TSLA
2015-02-17,205.7,205.7,201.5,204.35,3977927,0,TSLA
2015-02-18,204.17,206.17,202.6,204.46,2712570,0,TSLA
2015-02-19,205.0,212.44,203.75,211.71,5150645,0,TSLA
2015-02-20,210.78,217.6,209.81,217.11,5980040,0,TSLA
2015-02-23,214.52,218.2,206.33,207.34,8497684,0,TSLA
2015-02-24,207.29,207.29,201.7,204.11,6601022,0,TSLA
2015-02-25,204.94,207.14,202.58,203.76,3908746,0,TSLA
2015-02-26,204.0,211.09,202.22,207.19,6472262,0,TSLA
2015-02-27,206.81,208.55,202.8,203.34,3881426,0,TSLA
2015-03-02,202.7,203.34,195.82,197.32,7922000,0,TSLA
2015-03-03,196.81,200.24,195.32,199.56,4432300,0,TSLA
2015-03-04,199.25,202.52,197.21,202.43,4221900,0,TSLA
2015-03-05,202.85,206.19,200.15,200.63,4877000,0,TSLA
2015-03-06,199.21,200.75,192.15,193.88,6712400,0,TSLA
2015-03-09,194.39,194.49,188.25,190.88,6736700,0,TSLA
2015-03-10,188.46,193.5,187.6,190.32,5579600,0,TSLA
2015-03-11,191.11,196.18,191.01,193.74,4974800,0,TSLA
2015-03-12,193.75,194.45,187.85,188.68,4158076,0,TSLA
2015-03-13,188.92,191.75,187.32,188.68,5434200,0,TSLA
2015-03-16,192.0,195.91,189.8,195.7,5628700,0,TSLA
2015-03-17,195.43,198.71,193.94,194.73,4894000,0,TSLA
2015-03-18,194.96,200.88,193.11,200.71,4820900,0,TSLA
2015-03-19,202.0,204.59,194.53,195.65,8475200,0,TSLA
2015-03-20,197.45,198.99,195.62,198.08,4269400,0,TSLA
2015-03-23,198.48,200.5,197.47,199.63,2631600,0,TSLA
2015-03-24,201.58,203.79,199.75,201.72,3649800,0,TSLA
2015-03-25,198.5,198.59,192.7,194.3,5730300,0,TSLA
2015-03-26,193.92,194.79,189.7,190.4,4127900,0,TSLA
2015-03-27,189.07,189.29,181.4,185.0,8604900,0,TSLA
2015-03-30,185.85,192.25,181.8,190.57,10089500,0,TSLA
2015-03-31,193.54,193.76,188.41,188.77,5026569,0,TSLA
2015-04-01,188.7,192.3,186.05,187.59,3794600,0,TSLA
2015-04-02,190.23,193.23,190.0,191.0,5010300,0,TSLA
2015-04-06,198.0,207.75,197.5,203.1,12455800,0,TSLA
2015-04-07,202.15,205.06,201.14,203.25,4346855,0,TSLA
2015-04-08,208.56,210.9,205.87,207.67,6303100,0,TSLA
2015-04-09,208.43,210.37,206.12,210.09,3797207,0,TSLA
2015-04-10,209.85,211.65,209.0,210.9,4067600,0,TSLA
2015-04-13,210.72,213.0,209.05,209.78,3758200,0,TSLA
2015-04-14,208.57,209.49,205.5,207.46,3025900,0,TSLA
2015-04-15,207.46,209.59,206.6,207.83,1946934,0,TSLA
2015-04-16,207.7,209.17,206.29,206.7,1659059,0,TSLA
2015-04-17,204.99,206.88,203.5,206.79,2469900,0,TSLA
2015-04-20,206.78,207.85,203.85,205.27,2559226,0,TSLA
2015-04-21,205.8,210.75,204.31,209.41,3430504,0,TSLA
2015-04-22,212.5,221.88,211.69,219.44,7861380,0,TSLA
2015-04-23,218.27,221.48,217.15,218.6,4411100,0,TSLA
2015-04-24,220.5,220.8,218.01,218.43,2427843,0,TSLA
2015-04-27,222.56,238.75,222.0,231.55,11672600,0,TSLA
2015-04-28,234.75,235.5,228.03,230.48,6085379,0,TSLA
2015-04-29,230.05,234.97,227.63,232.45,3936000,0,TSLA
2015-04-30,230.39,232.89,225.17,226.05,3911800,0,TSLA
2015-05-01,229.94,231.77,220.4,226.03,5281600,0,TSLA
2015-05-04,228.18,234.73,227.11,230.51,4434500,0,TSLA
2015-05-05,237.76,239.5,229.13,232.95,5796800,0,TSLA
2015-05-06,234.1,234.47,228.2,230.43,5235820,0,TSLA
2015-05-07,221.0,237.48,220.25,236.8,9448627,0,TSLA
2015-05-08,235.99,238.41,233.7,236.61,4668200,0,TSLA
2015-05-11,236.29,242.88,235.31,239.49,5672200,0,TSLA
2015-05-12,240.11,246.35,238.19,244.74,6363429,0,TSLA
2015-05-13,247.61,248.3,242.25,243.18,5440100,0,TSLA
2015-05-14,244.82,244.89,241.25,244.1,2895900,0,TSLA
2015-05-15,244.26,249.4,242.5,248.84,4525127,0,TSLA
2015-05-18,246.86,249.9,246.0,248.75,3352368,0,TSLA
2015-05-19,248.34,251.0,246.15,247.14,3674231,0,TSLA
2015-05-20,247.13,247.74,241.37,244.35,3755500,0,TSLA
2015-05-21,243.03,246.62,242.36,245.62,1970600,0,TSLA
2015-05-22,245.45,248.6,245.01,247.73,2223000,0,TSLA
2015-05-26,247.68,252.0,246.5,247.46,3497564,0,TSLA
2015-05-27,248.51,249.5,245.55,247.43,3408200,0,TSLA
2015-05-28,247.03,251.8,245.05,251.45,3646480,0,TSLA
2015-05-29,251.0,252.87,249.43,250.8,3789200,0,TSLA
2015-06-01,251.41,251.6,247.47,249.45,2505057,0,TSLA
2015-06-02,248.92,249.4,246.3,248.35,2129440,0,TSLA
